Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742988803581,,,,Game Starts,"(0.0, 0.0)",0,0,923.3,535.2,0.0,0.0
1742988805585,,,,Init Trial,"(0.0, 0.0)",0,0,833.6,227.7,0.0,0.0
1742988805585,SecondButterfly,Appear,Distractor,,"(1263.2, 188.9)",316,285,833.6,227.7,1257.8,140.5
1742988806282,SecondButterfly,Disappear,Distractor,,"(1263.2, 188.9)",316,285,1290.6,175.8,1257.8,140.5
1742988807296,,,,End Trial,"(0.0, 0.0)",0,0,672.3,201.5,0.0,0.0
1742988807296,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,672.3,201.5,0.0,0.0
1742988808314,,,,Init Trial,"(0.0, 0.0)",0,0,613.3,164.7,0.0,0.0
1742988808314,Branch,Appear,Distractor,,"(1248.6, 177.0)",658,374,613.3,164.7,1267.0,140.2
1742988809032,Branch,Disappear,Distractor,,"(1248.6, 177.0)",658,374,1305.4,130.8,1267.0,140.2
1742988810048,,,,End Trial,"(0.0, 0.0)",0,0,643.0,181.4,0.0,0.0
1742988810048,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,643.0,181.4,0.0,0.0
1742988811046,,,,Init Trial,"(0.0, 0.0)",0,0,589.6,157.2,0.0,0.0
1742988811047,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,589.6,157.2,651.9,133.4
1742988811763,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,697.8,256.1,651.9,133.4
1742988812781,,,,End Trial,"(0.0, 0.0)",0,0,1055.4,266.3,0.0,0.0
1742988812782,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1055.4,266.3,0.0,0.0
1742988813797,,,,Init Trial,"(0.0, 0.0)",0,0,1199.9,205.5,0.0,0.0
1742988813798,FirstButterfly,Appear,Distractor,,"(1242.8, 194.1)",500,402,1194.4,206.8,1267.0,135.5
1742988814497,FirstButterfly,Disappear,Distractor,,"(1242.8, 194.1)",500,402,1286.3,165.9,1267.0,135.5
1742988815514,,,,End Trial,"(0.0, 0.0)",0,0,727.3,169.6,0.0,0.0
1742988815514,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,727.3,169.6,0.0,0.0
1742988816514,,,,Init Trial,"(0.0, 0.0)",0,0,715.1,196.8,0.0,0.0
1742988816515,SecondButterfly,Appear,Distractor,,"(1263.2, 188.9)",316,285,715.1,196.8,1257.8,140.5
1742988817231,SecondButterfly,Disappear,Distractor,,"(1263.2, 188.9)",316,285,1298.1,177.6,1257.8,140.5
1742988818231,,,,End Trial,"(0.0, 0.0)",0,0,728.6,217.0,0.0,0.0
1742988818232,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,728.6,217.0,0.0,0.0
1742988819248,,,,Init Trial,"(0.0, 0.0)",0,0,783.3,201.7,0.0,0.0
1742988819249,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,783.3,201.7,1267.4,194.3
1742988819932,Mouse Click,Correct,Target clicked,,"(943.0, 147.0)",0,0,1266.1,231.8,943.0,147.0
1742988819947,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1266.9,216.4,1267.4,194.3
1742988820946,,,,End Trial,"(0.0, 0.0)",0,0,678.6,799.6,0.0,0.0
1742988821963,,,,Init Trial,"(0.0, 0.0)",0,0,898.0,209.0,0.0,0.0
1742988821964,Stone,Appear,Distractor,,"(1225.4, 168.5)",392,235,898.0,209.0,1261.5,156.3
1742988822682,Stone,Disappear,Distractor,,"(1225.4, 168.5)",392,235,1277.1,145.1,1261.5,156.3
1742988823697,,,,End Trial,"(0.0, 0.0)",0,0,800.6,191.6,0.0,0.0
1742988823697,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,800.6,191.6,0.0,0.0
1742988824697,,,,Init Trial,"(0.0, 0.0)",0,0,642.6,148.9,0.0,0.0
1742988824697,SecondButterfly,Appear,Distractor,,"(654.5, 191.1)",238,278,642.6,148.9,650.0,143.6
1742988825414,SecondButterfly,Disappear,Distractor,,"(654.5, 191.1)",238,278,676.6,160.2,650.0,143.6
1742988826430,,,,End Trial,"(0.0, 0.0)",0,0,1328.0,356.8,0.0,0.0
1742988826431,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1328.0,356.8,0.0,0.0
1742988827430,,,,Init Trial,"(0.0, 0.0)",0,0,1276.6,178.1,0.0,0.0
1742988827430,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,1276.6,178.1,651.4,196.4
1742988827997,Mouse Click,Correct,Target clicked,,"(943.0, 147.0)",0,0,668.3,197.3,943.0,147.0
1742988828130,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,673.5,205.4,651.4,196.4
1742988829147,,,,End Trial,"(0.0, 0.0)",0,0,650.2,283.8,0.0,0.0
1742988830147,,,,Init Trial,"(0.0, 0.0)",0,0,793.0,223.0,0.0,0.0
1742988830148,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,793.0,223.0,1266.9,130.0
1742988830863,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1328.4,212.9,1266.9,130.0
1742988831880,,,,End Trial,"(0.0, 0.0)",0,0,1304.2,164.5,0.0,0.0
1742988831880,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1304.2,164.5,0.0,0.0
1742988832881,,,,Init Trial,"(0.0, 0.0)",0,0,737.0,203.4,0.0,0.0
1742988832883,Stone,Appear,Distractor,,"(1225.4, 168.5)",392,235,737.0,203.4,1261.5,156.3
