Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1733816979097,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816979180,Mouse Click,Neutral,,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816980598,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816980598,Mushroom,Appear,Distractor,,"(1240.5, 223.7)",491,364,0.0,0.0,1266.9,123.3
1733816981263,Mushroom,Disappear,Distractor,,"(1240.5, 223.7)",491,364,0.0,0.0,1266.9,123.3
1733816981779,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816981779,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816982780,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816982780,PesticideMushroom,Appear,Distractor,,"(1255.5, 224.8)",276,261,0.0,0.0,1262.9,135.8
1733816983446,PesticideMushroom,Disappear,Distractor,,"(1255.5, 224.8)",276,261,0.0,0.0,1262.9,135.8
1733816983613,Mouse Click,Incorrect,Distractor clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816983947,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816984962,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816984963,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,0.0,0.0,1267.3,189.5
1733816985613,PoisonousMushroom,Disappear,Distractor,,"(1251.3, 224.3)",369,304,0.0,0.0,1267.3,189.5
1733816985764,Mouse Click,Incorrect,Distractor clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816986130,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816987146,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816987147,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,0.0,0.0,1267.3,189.5
1733816987479,Mouse Click,Incorrect,Distractor clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816987812,PoisonousMushroom,Disappear,Distractor,,"(1251.3, 224.3)",369,304,0.0,0.0,1267.3,189.5
1733816988313,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816988729,Mouse Click,Neutral,,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816989313,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816989314,Mushroom,Appear,Distractor,,"(1240.5, 223.7)",491,364,0.0,0.0,1266.9,123.3
1733816989979,Mushroom,Disappear,Distractor,,"(1240.5, 223.7)",491,364,0.0,0.0,1266.9,123.3
1733816990013,Mouse Click,Incorrect,Distractor clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816990496,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816991080,Mouse Click,Neutral,,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816991497,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816991497,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1733816992147,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1733816992380,Mouse Click,Correct,Target clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816992662,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816993412,Mouse Click,Neutral,,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816993678,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816993679,PoisonousMushroom,Appear,Distractor,,"(654.8, 225.8)",271,297,0.0,0.0,651.5,191.7
1733816994347,PoisonousMushroom,Disappear,Distractor,,"(654.8, 225.8)",271,297,0.0,0.0,651.5,191.7
1733816994579,Mouse Click,Incorrect,Distractor clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816994862,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816995646,Mouse Click,Neutral,,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816995878,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816995879,Mushroom,Appear,Distractor,,"(640.8, 225.2)",386,355,0.0,0.0,651.9,126.8
1733816996547,Mushroom,Disappear,Distractor,,"(640.8, 225.2)",386,355,0.0,0.0,651.9,126.8
1733816996613,Mouse Click,Incorrect,Distractor clicked,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816997045,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816997662,Mouse Click,Neutral,,,"(1919.0, 1009.0)",0,0,0.0,0.0,1919.0,1009.0
1733816998062,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733816998062,PoisonousMushroom,Appear,Distractor,,"(654.8, 225.8)",271,297,0.0,0.0,651.5,191.7
