Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742904644648,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1742904648393,,,,End Trial,"(0.0, 0.0)",0,0,1301.9,384.6,0.0,0.0
1742904648393,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1301.9,384.6,0.0,0.0
1742904649410,,,,Init Trial,"(0.0, 0.0)",0,0,790.4,340.4,0.0,0.0
1742904649410,SecondButterfly,Appear,Distractor,,"(654.5, 191.1)",238,278,790.4,340.4,650.0,143.6
1742904650112,SecondButterfly,Disappear,Distractor,,"(654.5, 191.1)",238,278,637.5,155.4,650.0,143.6
1742904651127,,,,End Trial,"(0.0, 0.0)",0,0,1153.4,365.6,0.0,0.0
1742904651127,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1153.4,365.6,0.0,0.0
1742904652128,,,,Init Trial,"(0.0, 0.0)",0,0,803.2,272.2,0.0,0.0
1742904652128,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,803.2,272.2,1266.9,130.0
1742904653844,,,,End Trial,"(0.0, 0.0)",0,0,810.0,313.2,0.0,0.0
1742904653844,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,810.0,313.2,0.0,0.0
1742904654861,,,,Init Trial,"(0.0, 0.0)",0,0,805.8,249.8,0.0,0.0
1742904654862,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,805.8,249.8,651.4,196.4
1742904655460,Mouse Click,Correct,Target clicked,,"(1740.0, 665.0)",0,0,651.5,187.5,1740.0,665.0
1742904655577,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,652.3,189.6,651.4,196.4
1742904657593,,,,Init Trial,"(0.0, 0.0)",0,0,793.3,351.0,0.0,0.0
1742904657594,Branch,Appear,Distractor,,"(1248.6, 177.0)",658,374,793.3,351.0,1267.0,140.2
1742904658310,Branch,Disappear,Distractor,,"(1248.6, 177.0)",658,374,1268.0,78.6,1267.0,140.2
1742904660343,,,,Init Trial,"(0.0, 0.0)",0,0,793.8,293.2,0.0,0.0
1742904660343,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,793.8,293.2,1267.4,194.3
1742904661044,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1234.4,214.8,1267.4,194.3
1742904661111,Mouse Click,Correct,Target clicked,,"(1740.0, 665.0)",0,0,1229.0,229.8,1740.0,665.0
1742904663060,,,,Init Trial,"(0.0, 0.0)",0,0,858.3,316.3,0.0,0.0
1742904663061,Trunk,Appear,Distractor,,"(675.1, 168.6)",432,313,858.3,316.3,665.1,144.0
1742904663776,Trunk,Disappear,Distractor,,"(675.1, 168.6)",432,313,649.1,99.6,665.1,144.0
1742904664777,,,,End Trial,"(0.0, 0.0)",0,0,913.8,279.7,0.0,0.0
1742904664777,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,913.8,279.7,0.0,0.0
1742904667493,,,,End Trial,"(0.0, 0.0)",0,0,727.8,270.5,0.0,0.0
