Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1733828141467,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733828171576,Mushroom,Disappear,Distractor,,"(640.8, 225.2)",386,355,653.2,281.6,651.9,126.8
1733828172091,,,,End Trial,"(0.0, 0.0)",0,0,673.4,246.5,0.0,0.0
1733828172091,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,673.4,246.5,0.0,0.0
1733828173107,,,,Init Trial,"(0.0, 0.0)",0,0,1333.5,167.8,0.0,0.0
1733828173108,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,1333.5,167.8,1267.3,189.5
1733828173775,PoisonousMushroom,Disappear,Distractor,,"(1251.3, 224.3)",369,304,1280.4,254.9,1267.3,189.5
1733828174276,,,,End Trial,"(0.0, 0.0)",0,0,1030.3,350.0,0.0,0.0
1733828174276,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1030.3,350.0,0.0,0.0
1733828175289,,,,Init Trial,"(0.0, 0.0)",0,0,879.8,304.4,0.0,0.0
1733828175289,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,879.3,299.5,1267.4,194.3
1733828175741,Mouse Click,Correct,Target clicked,,"(960.0, 181.0)",0,0,1299.3,255.3,960.0,181.0
1733828175941,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1291.8,246.3,1267.4,194.3
1733828176458,,,,End Trial,"(0.0, 0.0)",0,0,1206.4,339.0,0.0,0.0
1733828177457,,,,Init Trial,"(0.0, 0.0)",0,0,1266.7,291.3,0.0,0.0
1733828177458,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,1266.7,291.3,1267.3,189.5
1733828178125,PoisonousMushroom,Disappear,Distractor,,"(1251.3, 224.3)",369,304,1297.0,245.5,1267.3,189.5
1733828178207,Mouse Click,Incorrect,Distractor clicked,,"(960.0, 181.0)",0,0,1301.8,250.6,960.0,181.0
1733828178641,,,,End Trial,"(0.0, 0.0)",0,0,1294.3,246.5,0.0,0.0
1733828180323,PesticideMushroom,Disappear,Distractor,,"(658.2, 226.2)",214,255,633.2,282.6,644.0,139.1
1733828180841,,,,End Trial,"(0.0, 0.0)",0,0,701.6,330.0,0.0,0.0
1733828180841,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,701.6,330.0,0.0,0.0
1733828181857,,,,Init Trial,"(0.0, 0.0)",0,0,1328.9,268.6,0.0,0.0
1733828181857,Mushroom,Appear,Distractor,,"(640.8, 225.2)",386,355,1328.9,268.6,651.9,126.8
1733828182524,Mushroom,Disappear,Distractor,,"(640.8, 225.2)",386,355,642.3,235.2,651.9,126.8
1733828182557,Mouse Click,Incorrect,Distractor clicked,,"(960.0, 181.0)",0,0,648.3,214.6,960.0,181.0
1733828183041,,,,End Trial,"(0.0, 0.0)",0,0,668.6,235.4,0.0,0.0
1733828184041,,,,Init Trial,"(0.0, 0.0)",0,0,620.9,1025.3,0.0,0.0
1733828184042,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,620.9,1025.3,1267.4,194.3
1733828184708,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1291.5,252.0,1267.4,194.3
1733828184724,Mouse Click,Correct,Target clicked,,"(960.0, 181.0)",0,0,1286.5,252.6,960.0,181.0
1733828185225,,,,End Trial,"(0.0, 0.0)",0,0,1267.4,283.7,0.0,0.0
1733828186241,,,,Init Trial,"(0.0, 0.0)",0,0,1249.5,281.9,0.0,0.0
1733828186241,PesticideMushroom,Appear,Distractor,,"(658.2, 226.2)",214,255,1249.5,281.9,644.0,139.1
1733828186891,PesticideMushroom,Disappear,Distractor,,"(658.2, 226.2)",214,255,634.8,295.0,644.0,139.1
1733828187406,,,,End Trial,"(0.0, 0.0)",0,0,696.2,310.5,0.0,0.0
1733828187406,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,696.2,310.5,0.0,0.0
1733828188407,,,,Init Trial,"(0.0, 0.0)",0,0,1311.7,263.2,0.0,0.0
1733828188407,Mushroom,Appear,Distractor,,"(1240.5, 223.7)",491,364,1311.7,263.2,1266.9,123.3
1733828189057,Mushroom,Disappear,Distractor,,"(1240.5, 223.7)",491,364,1292.3,275.2,1266.9,123.3
1733828189575,,,,End Trial,"(0.0, 0.0)",0,0,1198.6,314.2,0.0,0.0
1733828189575,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1198.6,314.2,0.0,0.0
1733828190591,,,,Init Trial,"(0.0, 0.0)",0,0,1278.9,277.5,0.0,0.0
1733828190591,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,1278.9,277.5,1267.3,189.5
1733828191240,PoisonousMushroom,Disappear,Distractor,,"(1251.3, 224.3)",369,304,1274.5,268.6,1267.3,189.5
1733828191758,,,,End Trial,"(0.0, 0.0)",0,0,1267.5,277.7,0.0,0.0
1733828191758,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1267.5,277.7,0.0,0.0
1733828192757,,,,Init Trial,"(0.0, 0.0)",0,0,1275.0,280.7,0.0,0.0
1733828192758,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1275.0,280.7,1267.4,194.3
1733828193090,Mouse Click,Correct,Target clicked,,"(960.0, 181.0)",0,0,1294.5,263.4,960.0,181.0
1733828193423,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1300.1,256.8,1267.4,194.3
1733828193941,,,,End Trial,"(0.0, 0.0)",0,0,1288.2,253.3,0.0,0.0
1733828194940,,,,Init Trial,"(0.0, 0.0)",0,0,1346.1,193.9,0.0,0.0
1733828194941,PesticideMushroom,Appear,Distractor,,"(1255.5, 224.8)",276,261,1346.1,193.9,1262.9,135.8
1733828195591,PesticideMushroom,Disappear,Distractor,,"(1255.5, 224.8)",276,261,1296.3,288.8,1262.9,135.8
1733828196107,,,,End Trial,"(0.0, 0.0)",0,0,1283.5,274.1,0.0,0.0
1733828196108,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1283.5,274.1,0.0,0.0
1733828197123,,,,Init Trial,"(0.0, 0.0)",0,0,579.8,296.7,0.0,0.0
