Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742895186212,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1742895188224,,,,Init Trial,"(0.0, 0.0)",0,0,749.4,318.2,0.0,0.0
1742895188224,Trunk,Appear,Distractor,,"(675.1, 168.6)",432,313,749.4,318.2,665.1,144.0
1742895188924,Trunk,Disappear,Distractor,,"(675.1, 168.6)",432,313,687.7,176.7,665.1,144.0
1742895189925,,,,End Trial,"(0.0, 0.0)",0,0,836.1,342.6,0.0,0.0
1742895189925,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,836.1,342.6,0.0,0.0
1742895190941,,,,Init Trial,"(0.0, 0.0)",0,0,819.1,261.0,0.0,0.0
1742895190942,SecondButterfly,Appear,Distractor,,"(1263.2, 188.9)",316,285,819.1,261.0,1257.8,140.5
1742895191642,SecondButterfly,Disappear,Distractor,,"(1263.2, 188.9)",316,285,1320.0,167.3,1257.8,140.5
1742895192641,,,,End Trial,"(0.0, 0.0)",0,0,725.0,355.0,0.0,0.0
1742895192641,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,725.0,355.0,0.0,0.0
1742895193641,,,,Init Trial,"(0.0, 0.0)",0,0,782.6,303.3,0.0,0.0
1742895193642,Stone,Appear,Distractor,,"(603.7, 171.1)",385,229,782.6,303.3,644.0,159.2
1742895194357,Stone,Disappear,Distractor,,"(603.7, 171.1)",385,229,658.3,173.1,644.0,159.2
1742895195358,,,,End Trial,"(0.0, 0.0)",0,0,683.9,285.6,0.0,0.0
1742895195358,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,683.9,285.6,0.0,0.0
1742895196359,,,,Init Trial,"(0.0, 0.0)",0,0,836.2,287.1,0.0,0.0
1742895196361,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,836.2,287.1,651.9,133.4
1742895197075,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,781.2,-92.9,651.9,133.4
1742895198091,,,,End Trial,"(0.0, 0.0)",0,0,862.1,351.6,0.0,0.0
1742895198091,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,862.1,351.6,0.0,0.0
1742895199092,,,,Init Trial,"(0.0, 0.0)",0,0,695.4,265.8,0.0,0.0
1742895199092,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,695.4,265.8,651.9,133.4
1742895199808,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,684.4,293.1,651.9,133.4
1742895200808,,,,End Trial,"(0.0, 0.0)",0,0,855.3,301.8,0.0,0.0
1742895200808,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,855.3,301.8,0.0,0.0
1742895201808,,,,Init Trial,"(0.0, 0.0)",0,0,927.9,297.5,0.0,0.0
1742895201809,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,927.9,297.5,651.9,133.4
1742895202524,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,722.3,293.1,651.9,133.4
1742895203541,,,,End Trial,"(0.0, 0.0)",0,0,946.0,234.8,0.0,0.0
1742895203541,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,946.0,234.8,0.0,0.0
1742895204559,,,,Init Trial,"(0.0, 0.0)",0,0,874.6,347.1,0.0,0.0
1742895204560,SecondButterfly,Appear,Distractor,,"(1263.2, 188.9)",316,285,874.6,347.1,1257.8,140.5
1742895205258,SecondButterfly,Disappear,Distractor,,"(1263.2, 188.9)",316,285,1303.3,191.4,1257.8,140.5
1742895206275,,,,End Trial,"(0.0, 0.0)",0,0,853.1,259.7,0.0,0.0
1742895206275,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,853.1,259.7,0.0,0.0
1742895207274,,,,Init Trial,"(0.0, 0.0)",0,0,755.5,263.4,0.0,0.0
1742895207275,Branch,Appear,Distractor,,"(660.1, 179.4)",490,364,755.5,263.4,651.8,143.4
1742895207974,Branch,Disappear,Distractor,,"(660.1, 179.4)",490,364,636.6,71.8,651.8,143.4
1742895208991,,,,End Trial,"(0.0, 0.0)",0,0,824.5,358.6,0.0,0.0
1742895208991,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,824.5,358.6,0.0,0.0
1742895210008,,,,Init Trial,"(0.0, 0.0)",0,0,701.4,237.9,0.0,0.0
1742895210008,Branch,Appear,Distractor,,"(1248.6, 177.0)",658,374,701.4,237.9,1267.0,140.2
1742895210707,Branch,Disappear,Distractor,,"(1248.6, 177.0)",658,374,1340.3,140.7,1267.0,140.2
1742895211725,,,,End Trial,"(0.0, 0.0)",0,0,789.8,234.7,0.0,0.0
1742895211725,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,789.8,234.7,0.0,0.0
1742895212724,,,,Init Trial,"(0.0, 0.0)",0,0,749.4,261.5,0.0,0.0
1742895212725,FirstButterfly,Appear,Distractor,,"(1242.8, 194.1)",500,402,749.4,261.5,1267.0,135.5
1742895213441,FirstButterfly,Disappear,Distractor,,"(1242.8, 194.1)",500,402,1310.7,179.1,1267.0,135.5
1742895214458,,,,End Trial,"(0.0, 0.0)",0,0,734.8,196.5,0.0,0.0
1742895214459,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,734.8,196.5,0.0,0.0
1742895215474,,,,Init Trial,"(0.0, 0.0)",0,0,725.7,229.4,0.0,0.0
1742895215474,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,725.7,229.4,651.4,196.4
