Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1733741391763,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733741398713,Mouse Click,Neutral,,,"(1701.0, 701.0)",0,0,0.0,0.0,1701.0,701.0
1733741428157,Mouse Click,Neutral,,,"(959.0, 174.0)",0,0,0.0,0.0,959.0,174.0
1733741439424,Mouse Click,Neutral,,,"(636.0, 220.0)",0,0,0.0,0.0,636.0,220.0
1733741468375,Mouse Click,Neutral,,,"(953.0, 167.0)",0,0,0.0,0.0,953.0,167.0
1733741469992,,,,Init Trial,"(0.0, 0.0)",0,0,843.3,314.3,0.0,0.0
1733741469993,PoisonousMushroom,Appear,Distractor,,"(654.8, 225.8)",271,297,843.3,314.3,651.5,191.7
1733741471159,,,,End Trial,"(0.0, 0.0)",0,0,946.7,298.6,0.0,0.0
1733741471159,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,946.7,298.6,0.0,0.0
1733741472159,,,,Init Trial,"(0.0, 0.0)",0,0,1136.9,245.9,0.0,0.0
1733741472159,PesticideMushroom,Appear,Distractor,,"(658.2, 226.2)",214,255,1136.9,245.9,644.0,139.1
1733741472826,PesticideMushroom,Disappear,Distractor,,"(658.2, 226.2)",214,255,650.6,193.2,644.0,139.1
1733741473342,,,,End Trial,"(0.0, 0.0)",0,0,608.9,138.6,0.0,0.0
1733741473342,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,608.9,138.6,0.0,0.0
1733741474342,,,,Init Trial,"(0.0, 0.0)",0,0,967.1,253.1,0.0,0.0
1733741474344,Mushroom,Appear,Distractor,,"(1240.5, 223.7)",491,364,967.1,253.1,1266.9,123.3
1733741475010,Mushroom,Disappear,Distractor,,"(1240.5, 223.7)",491,364,1311.2,196.9,1266.9,123.3
1733741476542,,,,Init Trial,"(0.0, 0.0)",0,0,841.1,235.1,0.0,0.0
1733741476543,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,841.1,235.1,1267.4,194.3
1733741477092,Mouse Click,Correct,Target clicked,,"(953.0, 167.0)",0,0,1326.2,203.9,953.0,167.0
1733741477209,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1329.5,197.9,1267.4,194.3
1733741477726,,,,End Trial,"(0.0, 0.0)",0,0,879.5,960.2,0.0,0.0
1733741478725,,,,Init Trial,"(0.0, 0.0)",0,0,1078.4,273.5,0.0,0.0
1733741478726,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1078.4,273.5,1267.4,194.3
1733741479325,Mouse Click,Correct,Target clicked,,"(953.0, 167.0)",0,0,1339.1,227.2,953.0,167.0
1733741479393,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1342.9,223.5,1267.4,194.3
1733741479892,,,,End Trial,"(0.0, 0.0)",0,0,926.0,876.2,0.0,0.0
1733741480892,,,,Init Trial,"(0.0, 0.0)",0,0,1236.4,271.2,0.0,0.0
1733741480893,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1236.4,271.2,1267.4,194.3
1733741481409,Mouse Click,Correct,Target clicked,,"(953.0, 167.0)",0,0,1316.4,232.8,953.0,167.0
1733741481559,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1326.8,231.4,1267.4,194.3
1733741482076,,,,End Trial,"(0.0, 0.0)",0,0,584.0,947.2,0.0,0.0
1733741483088,,,,Init Trial,"(0.0, 0.0)",0,0,1240.0,237.2,0.0,0.0
1733741483089,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1240.0,237.2,1267.4,194.3
1733741483492,Mouse Click,Correct,Target clicked,,"(953.0, 167.0)",0,0,1308.1,198.8,953.0,167.0
1733741483742,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1315.0,197.7,1267.4,194.3
1733741484260,,,,End Trial,"(0.0, 0.0)",0,0,543.7,951.3,0.0,0.0
1733741485259,,,,Init Trial,"(0.0, 0.0)",0,0,1177.6,263.5,0.0,0.0
1733741485259,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,1177.6,263.5,651.4,196.4
1733741485726,Mouse Click,Correct,Target clicked,,"(953.0, 167.0)",0,0,656.2,233.8,953.0,167.0
1733741485926,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,663.8,225.7,651.4,196.4
1733741486442,,,,End Trial,"(0.0, 0.0)",0,0,498.7,726.6,0.0,0.0
1733741487459,,,,Init Trial,"(0.0, 0.0)",0,0,927.6,208.1,0.0,0.0
1733741487460,PoisonousMushroom,Appear,Distractor,,"(654.8, 225.8)",271,297,927.6,208.1,651.5,191.7
1733741488126,PoisonousMushroom,Disappear,Distractor,,"(654.8, 225.8)",271,297,620.0,230.1,651.5,191.7
1733741488626,,,,End Trial,"(0.0, 0.0)",0,0,773.8,246.6,0.0,0.0
1733741488626,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,773.8,246.6,0.0,0.0
1733741489643,,,,Init Trial,"(0.0, 0.0)",0,0,1115.2,337.9,0.0,0.0
