Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1741344402014,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344404531,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344404531,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,0.0,0.0,651.9,133.4
1741344405296,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,0.0,0.0,651.9,133.4
1741344407311,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344407312,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344407829,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344407829,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,0.0,0.0,1266.9,130.0
1741344408594,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,0.0,0.0,1266.9,130.0
1741344410612,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344410612,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344411129,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344411129,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1741344411895,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1741344413912,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344413912,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344414430,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344414430,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1741344414896,Mouse Click,Correct,Target clicked,,"(1735.0, 404.0)",0,0,0.0,0.0,1735.0,404.0
1741344415194,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1741344417210,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344417731,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344417732,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,0.0,0.0,1266.9,130.0
1741344418494,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,0.0,0.0,1266.9,130.0
1741344420509,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344420509,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344421028,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344421028,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1741344421777,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1741344423794,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344423794,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344424311,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344424311,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344425078,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344427093,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344427093,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344427611,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344427611,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344428377,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344430394,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344430394,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344430911,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344430912,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1741344431327,Mouse Click,Correct,Target clicked,,"(1735.0, 404.0)",0,0,0.0,0.0,1735.0,404.0
1741344431677,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1741344433693,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344434209,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344434209,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1741344434976,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1741344435243,Mouse Click,Correct,Target clicked,,"(1735.0, 404.0)",0,0,0.0,0.0,1735.0,404.0
1741344436994,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344437509,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344437511,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344438276,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344440295,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344440295,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344440810,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344440810,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,0.0,0.0,651.9,133.4
1741344441576,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,0.0,0.0,651.9,133.4
1741344443593,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344443593,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344444109,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344444109,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,0.0,0.0,1266.9,130.0
1741344444877,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,0.0,0.0,1266.9,130.0
1741344446893,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344446893,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344447409,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1741344447410,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
1741344448176,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
