Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1734070437837,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1734070479265,,,,Init Trial,"(0.0, 0.0)",0,0,638.6,587.0,0.0,0.0
1734070479266,Stone,Appear,Distractor,,"(1225.4, 168.5)",392,235,638.6,587.0,1261.5,156.3
1734070480999,,,,End Trial,"(0.0, 0.0)",0,0,1334.1,373.8,0.0,0.0
1734070480999,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1334.1,373.8,0.0,0.0
1734070482016,,,,Init Trial,"(0.0, 0.0)",0,0,1283.0,100.7,0.0,0.0
1734070482017,Stone,Appear,Distractor,,"(1225.4, 168.5)",392,235,1283.0,100.7,1261.5,156.3
1734070482716,Stone,Disappear,Distractor,,"(1225.4, 168.5)",392,235,1276.6,217.8,1261.5,156.3
1734070483717,,,,End Trial,"(0.0, 0.0)",0,0,844.7,38.4,0.0,0.0
1734070483717,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,844.7,38.4,0.0,0.0
1734070485451,Branch,Disappear,Distractor,,"(660.1, 179.4)",490,364,629.8,141.6,651.8,143.4
1734070486451,,,,End Trial,"(0.0, 0.0)",0,0,1206.1,238.6,0.0,0.0
1734070486451,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1206.1,238.6,0.0,0.0
1734070487466,,,,Init Trial,"(0.0, 0.0)",0,0,1145.1,349.3,0.0,0.0
1734070487467,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1145.1,349.3,1267.4,194.3
1734070488167,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1287.7,262.4,1267.4,194.3
1734070488234,Mouse Click,Correct,Target clicked,,"(960.0, 178.0)",0,0,1285.2,264.8,960.0,178.0
1734070489185,,,,End Trial,"(0.0, 0.0)",0,0,563.7,989.4,0.0,0.0
