Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742472857945,Mouse Click,Neutral,,,"(1769.0, 671.0)",0,0,0.0,0.0,1769.0,671.0
1742472910728,Mouse Click,Neutral,,,"(924.0, 180.0)",0,0,0.0,0.0,924.0,180.0
1742472913260,,,,Init Trial,"(0.0, 0.0)",0,0,822.4,293.6,0.0,0.0
1742472913261,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,822.4,293.6,1266.9,130.0
1742472914012,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1301.4,232.7,1266.9,130.0
1742472916029,,,,End Trial,"(0.0, 0.0)",0,0,686.1,156.7,0.0,0.0
1742472916029,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,686.1,156.7,0.0,0.0
1742472916543,,,,Init Trial,"(0.0, 0.0)",0,0,664.2,160.3,0.0,0.0
1742472916543,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,664.2,160.3,651.9,131.2
1742472917312,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,654.0,243.3,651.9,131.2
1742472919311,,,,End Trial,"(0.0, 0.0)",0,0,914.1,216.3,0.0,0.0
1742472919311,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,914.1,216.3,0.0,0.0
1742472919811,,,,Init Trial,"(0.0, 0.0)",0,0,660.2,158.3,0.0,0.0
1742472919811,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,660.2,158.3,651.4,196.4
1742472920328,Mouse Click,Correct,Target clicked,,"(924.0, 180.0)",0,0,644.5,205.7,924.0,180.0
1742472920577,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,648.9,185.0,651.4,196.4
1742472923861,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,748.0,827.7,651.9,131.2
1742472925860,,,,End Trial,"(0.0, 0.0)",0,0,1281.8,133.4,0.0,0.0
1742472925860,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1281.8,133.4,0.0,0.0
1742472929144,,,,End Trial,"(0.0, 0.0)",0,0,666.8,163.3,0.0,0.0
1742472929144,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,666.8,163.3,0.0,0.0
1742472929661,,,,Init Trial,"(0.0, 0.0)",0,0,672.0,171.3,0.0,0.0
1742472929662,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,672.0,171.3,1266.9,130.0
1742472930411,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1328.9,211.8,1266.9,130.0
1742472932429,,,,End Trial,"(0.0, 0.0)",0,0,581.1,110.8,0.0,0.0
1742472932429,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,581.1,110.8,0.0,0.0
1742472932944,,,,Init Trial,"(0.0, 0.0)",0,0,650.7,164.3,0.0,0.0
1742472932945,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,650.7,164.3,1266.9,130.0
1742472933711,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,802.4,888.3,1266.9,130.0
1742472935729,,,,End Trial,"(0.0, 0.0)",0,0,523.2,272.4,0.0,0.0
1742472935729,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,523.2,272.4,0.0,0.0
1742472936228,,,,Init Trial,"(0.0, 0.0)",0,0,692.4,69.5,0.0,0.0
1742472936229,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,692.4,69.5,651.9,131.2
1742472936996,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,652.8,187.5,651.9,131.2
1742472938996,,,,End Trial,"(0.0, 0.0)",0,0,1301.3,157.7,0.0,0.0
1742472938996,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1301.3,157.7,0.0,0.0
1742472939510,,,,Init Trial,"(0.0, 0.0)",0,0,1300.6,144.8,0.0,0.0
1742472939511,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,1300.6,144.8,1266.9,127.8
1742472940261,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,693.7,217.4,1266.9,127.8
1742472942277,,,,End Trial,"(0.0, 0.0)",0,0,683.0,140.9,0.0,0.0
1742472942277,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,683.0,140.9,0.0,0.0
1742472942777,,,,Init Trial,"(0.0, 0.0)",0,0,689.4,127.9,0.0,0.0
1742472942778,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,689.4,127.9,1266.9,130.0
1742472943527,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1348.5,212.3,1266.9,130.0
1742472945544,,,,End Trial,"(0.0, 0.0)",0,0,733.0,151.7,0.0,0.0
1742472945544,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,733.0,151.7,0.0,0.0
1742472946061,,,,Init Trial,"(0.0, 0.0)",0,0,729.6,142.2,0.0,0.0
1742472946062,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,729.6,142.2,1267.4,194.3
1742472946612,Mouse Click,Correct,Target clicked,,"(924.0, 180.0)",0,0,1260.7,172.6,924.0,180.0
1742472946828,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1255.5,147.6,1267.4,194.3
1742472948844,,,,End Trial,"(0.0, 0.0)",0,0,1269.6,165.0,0.0,0.0
1742472949361,,,,Init Trial,"(0.0, 0.0)",0,0,737.7,139.9,0.0,0.0
1742472949362,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,737.7,139.9,651.4,196.4
1742472949911,Mouse Click,Correct,Target clicked,,"(924.0, 180.0)",0,0,738.4,134.1,924.0,180.0
1742472950129,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,741.1,129.7,651.4,196.4
1742472952144,,,,End Trial,"(0.0, 0.0)",0,0,757.7,143.1,0.0,0.0
1742472952645,,,,Init Trial,"(0.0, 0.0)",0,0,749.8,157.0,0.0,0.0
1742472952646,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,749.8,157.0,1266.9,130.0
1742472953413,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,751.4,147.4,1266.9,130.0
1742472955413,,,,End Trial,"(0.0, 0.0)",0,0,769.0,148.2,0.0,0.0
1742472955413,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,769.0,148.2,0.0,0.0
1742472955913,,,,Init Trial,"(0.0, 0.0)",0,0,778.6,149.1,0.0,0.0
1742472955914,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,778.9,146.9,1266.9,127.8
1742472956661,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,781.8,144.5,1266.9,127.8
1742472958678,,,,End Trial,"(0.0, 0.0)",0,0,789.4,172.2,0.0,0.0
1742472958678,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,789.1,175.4,0.0,0.0
1742472959194,,,,Init Trial,"(0.0, 0.0)",0,0,799.1,180.6,0.0,0.0
1742472959195,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,799.1,180.6,651.4,196.4
1742472959660,Mouse Click,Correct,Target clicked,,"(924.0, 180.0)",0,0,799.4,178.6,924.0,180.0
1742472959945,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,801.0,181.8,651.4,196.4
1742472961961,,,,End Trial,"(0.0, 0.0)",0,0,808.4,198.3,0.0,0.0
1742472962478,,,,Init Trial,"(0.0, 0.0)",0,0,814.4,194.3,0.0,0.0
1742472962478,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,814.4,194.3,651.9,133.4
1742472963230,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,813.2,199.3,651.9,133.4
