Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742552370034,,,,Game Starts,"(0.0, 0.0)",0,0,761.5,314.3,0.0,0.0
1742552372553,,,,Init Trial,"(0.0, 0.0)",0,0,1462.1,-64.4,0.0,0.0
1742552372553,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,1462.1,-64.4,651.9,133.4
1742552373301,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,656.9,243.9,651.9,133.4
1742552375318,,,,End Trial,"(0.0, 0.0)",0,0,920.3,385.1,0.0,0.0
1742552375318,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,917.5,378.6,0.0,0.0
1742552375817,,,,Init Trial,"(0.0, 0.0)",0,0,1357.8,275.9,0.0,0.0
1742552375817,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,1350.2,278.4,1266.9,127.8
1742552376584,YellowPurpleFlowers,Disappear,Distractor,,"(1253.7, 264.9)",527,425,1295.5,291.6,1266.9,127.8
1742552378601,,,,End Trial,"(0.0, 0.0)",0,0,686.5,239.9,0.0,0.0
1742552378601,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,686.5,239.9,0.0,0.0
1742552379101,,,,Init Trial,"(0.0, 0.0)",0,0,696.7,295.5,0.0,0.0
1742552379102,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,696.7,295.5,651.9,133.4
1742552379401,Mouse Click,Incorrect,Distractor clicked,,"(933.0, 182.0)",0,0,657.9,220.1,933.0,182.0
1742552379868,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,656.9,230.6,651.9,133.4
1742552381867,,,,End Trial,"(0.0, 0.0)",0,0,1061.4,322.9,0.0,0.0
1742552382368,,,,Init Trial,"(0.0, 0.0)",0,0,1299.1,350.9,0.0,0.0
1742552382369,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,1299.1,350.9,651.4,196.4
1742552382786,Mouse Click,Correct,Target clicked,,"(933.0, 182.0)",0,0,648.3,196.0,933.0,182.0
1742552383134,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,649.9,192.8,651.4,196.4
1742552385152,,,,End Trial,"(0.0, 0.0)",0,0,648.1,206.4,0.0,0.0
1742552385652,,,,Init Trial,"(0.0, 0.0)",0,0,696.2,788.6,0.0,0.0
1742552385652,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,696.2,788.6,1266.9,130.0
1742552386418,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1272.1,224.8,1266.9,130.0
1742552388933,,,,Init Trial,"(0.0, 0.0)",0,0,474.4,548.2,0.0,0.0
1742552388934,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,474.4,548.2,651.9,133.4
1742552389685,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,652.0,209.0,651.9,133.4
1742552395468,,,,Init Trial,"(0.0, 0.0)",0,0,903.3,375.1,0.0,0.0
1742552395469,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,903.3,375.1,651.4,196.4
1742552395967,Mouse Click,Correct,Target clicked,,"(933.0, 182.0)",0,0,685.1,204.5,933.0,182.0
1742552398734,,,,Init Trial,"(0.0, 0.0)",0,0,675.9,194.3,0.0,0.0
1742552398735,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,675.9,194.3,1267.4,194.3
1742552399217,Mouse Click,Correct,Target clicked,,"(933.0, 182.0)",0,0,678.5,194.4,933.0,182.0
1742552401499,,,,End Trial,"(0.0, 0.0)",0,0,1296.2,210.2,0.0,0.0
1742552402568,Mouse Click,Correct,Target clicked,,"(933.0, 182.0)",0,0,1291.6,258.8,933.0,182.0
1742552402784,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1285.9,253.9,1267.4,194.3
1742552404801,,,,End Trial,"(0.0, 0.0)",0,0,1277.7,283.2,0.0,0.0
1742552405317,,,,Init Trial,"(0.0, 0.0)",0,0,1269.1,289.4,0.0,0.0
1742552405318,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1269.1,289.4,1267.4,194.3
1742552405785,Mouse Click,Correct,Target clicked,,"(933.0, 182.0)",0,0,1259.8,290.8,933.0,182.0
1742552406067,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1267.8,298.5,1267.4,194.3
1742552408084,,,,End Trial,"(0.0, 0.0)",0,0,1266.6,299.6,0.0,0.0
1742552411353,,,,End Trial,"(0.0, 0.0)",0,0,697.0,234.8,0.0,0.0
1742552411353,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,697.0,234.8,0.0,0.0
1742552415134,,,,Init Trial,"(0.0, 0.0)",0,0,730.3,304.1,0.0,0.0
1742552415135,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,730.3,304.1,1266.9,130.0
1742552417918,,,,End Trial,"(0.0, 0.0)",0,0,758.9,331.5,0.0,0.0
1742552417918,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,758.9,331.5,0.0,0.0
1742552418417,,,,Init Trial,"(0.0, 0.0)",0,0,749.7,308.5,0.0,0.0
1742552418418,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,749.7,308.5,651.9,133.4
1742552419185,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,757.0,317.5,651.9,133.4
1742552421184,,,,End Trial,"(0.0, 0.0)",0,0,994.5,106.9,0.0,0.0
1742552421184,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,994.5,106.9,0.0,0.0
1742552421701,,,,Init Trial,"(0.0, 0.0)",0,0,1031.9,96.9,0.0,0.0
1742552421701,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,1031.9,96.9,651.9,131.2
1742552422452,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,1037.3,130.0,651.9,131.2
1742552424984,,,,Init Trial,"(0.0, 0.0)",0,0,1038.4,199.0,0.0,0.0
1742552424984,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,1038.4,199.0,651.9,133.4
1742552425753,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,1041.4,209.1,651.9,133.4
1742552427767,,,,End Trial,"(0.0, 0.0)",0,0,1042.8,244.5,0.0,0.0
