Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1733904843638,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904846137,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904846141,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1733904846903,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1733904848918,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904848920,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904849436,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904849436,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1733904850203,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,0.0,0.0,651.4,196.4
1733904850469,Mouse Click,Correct,Target clicked,,"(1776.0, 386.0)",0,0,0.0,0.0,1776.0,386.0
1733904852218,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904852737,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904852737,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,0.0,0.0,651.9,133.4
1733904853487,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,0.0,0.0,651.9,133.4
1733904855503,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904855503,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904856018,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904856020,YellowPurpleFlowers,Appear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1733904856769,YellowPurpleFlowers,Disappear,Distractor,,"(657.2, 265.7)",408,416,0.0,0.0,651.9,131.2
1733904858786,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904858786,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904859286,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904859287,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,0.0,0.0,1267.4,194.3
1733904860052,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,0.0,0.0,1267.4,194.3
1733904861186,Mouse Click,Correct,Target clicked,,"(1776.0, 386.0)",0,0,0.0,0.0,1776.0,386.0
1733904862069,,,,End Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904862586,,,,Init Trial,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733904862586,YellowPurpleFlowers,Appear,Distractor,,"(1253.7, 264.9)",527,425,0.0,0.0,1266.9,127.8
