Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1734070678345,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1734070682428,,,,Init Trial,"(0.0, 0.0)",0,0,918.7,1078.6,0.0,0.0
1734070682429,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,918.7,1078.6,651.4,196.4
1734070684596,,,,Init Trial,"(0.0, 0.0)",0,0,716.0,354.1,0.0,0.0
1734070684597,Mushroom,Appear,Distractor,,"(1240.5, 223.7)",491,364,716.0,354.1,1266.9,123.3
1734070685263,Mushroom,Disappear,Distractor,,"(1240.5, 223.7)",491,364,1272.2,250.4,1266.9,123.3
1734070685779,,,,End Trial,"(0.0, 0.0)",0,0,1279.6,283.7,0.0,0.0
1734070686797,,,,Init Trial,"(0.0, 0.0)",0,0,576.2,919.8,0.0,0.0
1734070686797,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,576.2,919.8,1267.3,189.5
1734070689646,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,673.2,282.8,651.4,196.4
1734070689846,Mouse Click,Correct,Target clicked,,"(1794.0, 717.0)",0,0,669.1,283.6,1794.0,717.0
1734070690164,,,,End Trial,"(0.0, 0.0)",0,0,659.3,276.5,0.0,0.0
1734070691164,,,,Init Trial,"(0.0, 0.0)",0,0,568.8,1036.6,0.0,0.0
1734070691164,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,568.8,1036.6,651.4,196.4
1734070691830,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,656.1,276.2,651.4,196.4
1734070691962,Mouse Click,Correct,Target clicked,,"(1794.0, 717.0)",0,0,650.5,289.2,1794.0,717.0
1734070692346,,,,End Trial,"(0.0, 0.0)",0,0,653.2,298.3,0.0,0.0
1734070693364,,,,Init Trial,"(0.0, 0.0)",0,0,506.2,544.0,0.0,0.0
1734070693364,PesticideMushroom,Appear,Distractor,,"(1255.5, 224.8)",276,261,506.2,544.0,1262.9,135.8
1734070695530,,,,Init Trial,"(0.0, 0.0)",0,0,607.1,539.5,0.0,0.0
1734070695530,PesticideMushroom,Appear,Distractor,,"(1255.5, 224.8)",276,261,607.1,539.5,1262.9,135.8
