Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1733827920961,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1733827951303,,,,Init Trial,"(0.0, 0.0)",0,0,739.9,359.5,0.0,0.0
1733827951303,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,739.9,359.5,651.9,133.4
1733827952005,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,648.1,314.4,651.9,133.4
1733827953019,,,,End Trial,"(0.0, 0.0)",0,0,805.1,380.2,0.0,0.0
1733827953019,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,805.1,380.2,0.0,0.0
1733827954020,,,,Init Trial,"(0.0, 0.0)",0,0,892.1,337.8,0.0,0.0
1733827954021,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,892.1,337.8,1266.9,130.0
1733827955736,,,,End Trial,"(0.0, 0.0)",0,0,1176.7,357.7,0.0,0.0
1733827955736,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1176.7,357.7,0.0,0.0
1733827956736,,,,Init Trial,"(0.0, 0.0)",0,0,867.8,449.8,0.0,0.0
1733827956736,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,867.8,449.8,1267.4,194.3
1733827957219,Mouse Click,Correct,Target clicked,,"(969.0, 164.0)",0,0,1274.6,267.2,969.0,164.0
1733827957452,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1257.5,262.2,1267.4,194.3
1733827958453,,,,End Trial,"(0.0, 0.0)",0,0,1228.9,237.6,0.0,0.0
1733827960186,Trunk,Disappear,Distractor,,"(1279.5, 165.9)",598,322,1269.7,206.8,1276.7,140.9
1733827961204,,,,End Trial,"(0.0, 0.0)",0,0,834.3,498.7,0.0,0.0
1733827961204,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,834.3,498.7,0.0,0.0
1733827962218,,,,Init Trial,"(0.0, 0.0)",0,0,1239.1,315.6,0.0,0.0
1733827962219,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1239.1,315.6,1267.4,194.3
1733827962636,Mouse Click,Correct,Target clicked,,"(969.0, 164.0)",0,0,1301.6,267.7,969.0,164.0
1733827962918,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1290.8,255.7,1267.4,194.3
1733827963936,,,,End Trial,"(0.0, 0.0)",0,0,1260.2,250.0,0.0,0.0
1733827964936,,,,Init Trial,"(0.0, 0.0)",0,0,1207.2,338.2,0.0,0.0
1733827964936,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,1207.2,338.2,651.4,196.4
1733827965636,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,657.1,267.8,651.4,196.4
1733827966636,,,,End Trial,"(0.0, 0.0)",0,0,631.5,250.9,0.0,0.0
1733827967652,,,,Init Trial,"(0.0, 0.0)",0,0,668.8,318.2,0.0,0.0
1733827967652,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,668.8,318.2,651.4,196.4
1733827968035,Mouse Click,Correct,Target clicked,,"(969.0, 164.0)",0,0,642.5,281.9,969.0,164.0
1733827968352,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,656.5,270.1,651.4,196.4
1733827969353,,,,End Trial,"(0.0, 0.0)",0,0,655.9,254.4,0.0,0.0
1733827970368,,,,Init Trial,"(0.0, 0.0)",0,0,751.9,266.9,0.0,0.0
1733827970369,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,751.9,266.9,1266.9,130.0
1733827971068,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1244.8,304.5,1266.9,130.0
1733827972085,,,,End Trial,"(0.0, 0.0)",0,0,821.6,337.8,0.0,0.0
1733827972085,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,821.6,337.8,0.0,0.0
1733827973103,,,,Init Trial,"(0.0, 0.0)",0,0,822.3,354.5,0.0,0.0
1733827973103,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,822.3,354.5,1267.4,194.3
