Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742552606171,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1742552608185,,,,Init Trial,"(0.0, 0.0)",0,0,1008.1,687.2,0.0,0.0
1742552608185,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,1008.1,687.2,651.9,133.4
1742552608901,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,651.0,237.7,651.9,133.4
1742552609901,,,,End Trial,"(0.0, 0.0)",0,0,1003.3,316.9,0.0,0.0
1742552609901,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1003.3,316.9,0.0,0.0
1742552610920,,,,Init Trial,"(0.0, 0.0)",0,0,1319.8,290.9,0.0,0.0
1742552610920,SecondButterfly,Appear,Distractor,,"(1263.2, 188.9)",316,285,1319.8,290.9,1257.8,140.5
1742552611619,SecondButterfly,Disappear,Distractor,,"(1263.2, 188.9)",316,285,1294.9,117.0,1257.8,140.5
1742552612635,,,,End Trial,"(0.0, 0.0)",0,0,1151.8,163.5,0.0,0.0
1742552612635,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1151.8,163.5,0.0,0.0
1742552613634,,,,Init Trial,"(0.0, 0.0)",0,0,683.5,292.8,0.0,0.0
1742552613635,Trunk,Appear,Distractor,,"(1279.5, 165.9)",598,322,683.5,292.8,1276.7,140.9
1742552614351,Trunk,Disappear,Distractor,,"(1279.5, 165.9)",598,322,1328.3,113.3,1276.7,140.9
1742552615367,,,,End Trial,"(0.0, 0.0)",0,0,788.7,140.5,0.0,0.0
1742552615368,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,788.7,140.5,0.0,0.0
1742552616367,,,,Init Trial,"(0.0, 0.0)",0,0,719.5,146.5,0.0,0.0
1742552616368,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,719.5,146.5,651.4,196.4
1742552616767,Mouse Click,Correct,Target clicked,,"(1777.0, 644.0)",0,0,671.8,148.5,1777.0,644.0
1742552617067,Mushroom,Disappear,Target,,"(664.6, 208.5)",265,304,688.7,165.7,651.4,196.4
