Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1742904904496,,,,Game Starts,"(0.0, 0.0)",0,0,0.0,0.0,0.0,0.0
1742904906010,,,,Init Trial,"(0.0, 0.0)",0,0,585.8,1060.1,0.0,0.0
1742904906011,Mushroom,Appear,Distractor,,"(640.8, 225.2)",386,355,585.8,1060.1,651.9,126.8
1742904906661,Mushroom,Disappear,Distractor,,"(640.8, 225.2)",386,355,587.7,219.0,651.9,126.8
1742904907177,,,,End Trial,"(0.0, 0.0)",0,0,559.1,164.5,0.0,0.0
1742904907178,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,559.1,164.5,0.0,0.0
1742904908177,,,,Init Trial,"(0.0, 0.0)",0,0,962.3,224.3,0.0,0.0
1742904908177,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,962.3,224.3,1267.4,194.3
1742904908676,Mouse Click,Correct,Target clicked,,"(992.0, 153.0)",0,0,1271.8,182.9,992.0,153.0
1742904910993,PoisonousMushroom,Disappear,Distractor,,"(654.8, 225.8)",271,297,625.4,196.4,651.5,191.7
1742904911492,,,,End Trial,"(0.0, 0.0)",0,0,1054.7,242.5,0.0,0.0
1742904911492,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1054.7,242.5,0.0,0.0
1742904912510,,,,Init Trial,"(0.0, 0.0)",0,0,1200.4,248.4,0.0,0.0
1742904912510,PoisonousMushroom,Appear,Distractor,,"(1251.3, 224.3)",369,304,1200.4,248.4,1267.3,189.5
1742904913159,PoisonousMushroom,Disappear,Distractor,,"(1251.3, 224.3)",369,304,1227.9,212.9,1267.3,189.5
1742904913678,,,,End Trial,"(0.0, 0.0)",0,0,635.4,176.2,0.0,0.0
1742904913678,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,635.4,176.2,0.0,0.0
1742904914694,,,,Init Trial,"(0.0, 0.0)",0,0,696.2,214.4,0.0,0.0
1742904914694,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,696.2,214.4,1267.4,194.3
1742904915193,Mouse Click,Correct,Target clicked,,"(992.0, 153.0)",0,0,1229.6,219.6,992.0,153.0
1742904915345,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1229.0,218.1,1267.4,194.3
1742904916859,,,,Init Trial,"(0.0, 0.0)",0,0,934.4,201.1,0.0,0.0
1742904916859,Mushroom,Appear,Distractor,,"(1240.5, 223.7)",491,364,934.4,201.1,1266.9,123.3
1742904917378,Mouse Click,Incorrect,Distractor clicked,,"(992.0, 153.0)",0,0,1238.1,208.4,992.0,153.0
1742904917526,Mushroom,Disappear,Distractor,,"(1240.5, 223.7)",491,364,1249.5,205.7,1266.9,123.3
1742904918044,,,,End Trial,"(0.0, 0.0)",0,0,927.0,781.2,0.0,0.0
1742904919045,,,,Init Trial,"(0.0, 0.0)",0,0,914.6,300.1,0.0,0.0
1742904919045,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,914.6,300.1,1267.4,194.3
1742904919610,Mouse Click,Correct,Target clicked,,"(992.0, 153.0)",0,0,1223.4,208.8,992.0,153.0
