Timestamp,ObjectName,ObjectState,Label,Aux Message,AOI_Origin,AOI_Width,AOI_Height,EyeTracker-x,EyeTracker-y,obj_x,obj_y
1733905105331,,,,Init Trial,"(0.0, 0.0)",0,0,884.5,423.0,0.0,0.0
1733905105332,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,884.5,423.0,1266.9,130.0
1733905106047,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1294.0,266.9,1266.9,130.0
1733905108764,Mushroom,Disappear,Target,,"(1286.9, 206.6)",358,311,1270.1,362.1,1267.4,194.3
1733905110797,,,,Init Trial,"(0.0, 0.0)",0,0,1139.6,919.1,0.0,0.0
1733905110798,Trunk,Appear,Distractor,,"(675.1, 168.6)",432,313,1139.6,919.1,665.1,144.0
1733905113531,,,,Init Trial,"(0.0, 0.0)",0,0,652.1,490.7,0.0,0.0
1733905113532,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,652.1,490.7,651.4,196.4
1733905115247,,,,End Trial,"(0.0, 0.0)",0,0,1027.7,1079.8,0.0,0.0
1733905116964,FirstButterfly,Disappear,Distractor,,"(1242.8, 194.1)",500,402,1262.0,221.6,1267.0,135.5
1733905117981,,,,End Trial,"(0.0, 0.0)",0,0,1040.0,310.3,0.0,0.0
1733905117981,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1040.0,310.3,0.0,0.0
1733905118997,,,,Init Trial,"(0.0, 0.0)",0,0,1022.5,306.3,0.0,0.0
1733905118997,Mushroom,Appear,Target,,"(1286.9, 206.6)",358,311,1022.5,306.3,1267.4,194.3
1733905122431,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1287.5,324.8,1266.9,130.0
1733905123431,,,,End Trial,"(0.0, 0.0)",0,0,1253.7,496.2,0.0,0.0
1733905123431,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1253.7,496.2,0.0,0.0
1733905124298,Mouse Click,Neutral,,,"(963.0, 169.0)",0,0,1084.4,338.8,963.0,169.0
1733905124447,,,,Init Trial,"(0.0, 0.0)",0,0,1076.6,337.0,0.0,0.0
1733905124448,Trunk,Appear,Distractor,,"(1279.5, 165.9)",598,322,1076.6,337.0,1276.7,140.9
1733905125164,Trunk,Disappear,Distractor,,"(1279.5, 165.9)",598,322,1272.9,183.0,1276.7,140.9
1733905125797,Mouse Click,Incorrect,Distractor clicked,,"(963.0, 169.0)",0,0,1200.2,110.1,963.0,169.0
1733905126180,,,,End Trial,"(0.0, 0.0)",0,0,1300.2,331.6,0.0,0.0
1733905127197,,,,Init Trial,"(0.0, 0.0)",0,0,634.7,1037.7,0.0,0.0
1733905127198,FirstButterfly,Appear,Distractor,,"(647.0, 196.2)",393,392,634.7,1037.7,651.8,138.7
1733905127914,FirstButterfly,Disappear,Distractor,,"(647.0, 196.2)",393,392,670.8,206.2,651.8,138.7
1733905128931,,,,End Trial,"(0.0, 0.0)",0,0,684.9,216.2,0.0,0.0
1733905128931,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,684.9,216.2,0.0,0.0
1733905129947,,,,Init Trial,"(0.0, 0.0)",0,0,1022.6,351.0,0.0,0.0
1733905129947,Trunk,Appear,Distractor,,"(675.1, 168.6)",432,313,1022.6,351.0,665.1,144.0
1733905130662,Trunk,Disappear,Distractor,,"(675.1, 168.6)",432,313,688.4,196.5,665.1,144.0
1733905134397,,,,End Trial,"(0.0, 0.0)",0,0,1292.5,393.4,0.0,0.0
1733905134397,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1292.5,393.4,0.0,0.0
1733905135413,,,,Init Trial,"(0.0, 0.0)",0,0,841.0,478.0,0.0,0.0
1733905135414,Mushroom,Appear,Target,,"(664.6, 208.5)",265,304,841.0,478.0,651.4,196.4
1733905137131,,,,End Trial,"(0.0, 0.0)",0,0,686.2,433.0,0.0,0.0
1733905141579,Stone,Disappear,Distractor,,"(603.7, 171.1)",385,229,1326.4,373.8,644.0,159.2
1733905143596,,,,Init Trial,"(0.0, 0.0)",0,0,727.7,585.0,0.0,0.0
1733905143597,Branch,Appear,Distractor,,"(1248.6, 177.0)",658,374,727.7,585.0,1267.0,140.2
1733905144296,Branch,Disappear,Distractor,,"(1248.6, 177.0)",658,374,1257.4,203.2,1267.0,140.2
1733905145297,,,,End Trial,"(0.0, 0.0)",0,0,1240.3,200.8,0.0,0.0
1733905145297,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1240.3,200.8,0.0,0.0
1733905146314,,,,Init Trial,"(0.0, 0.0)",0,0,760.3,1074.5,0.0,0.0
1733905146314,Branch,Appear,Distractor,,"(1248.6, 177.0)",658,374,760.3,1074.5,1267.0,140.2
1733905147031,Branch,Disappear,Distractor,,"(1248.6, 177.0)",658,374,1281.1,171.5,1267.0,140.2
1733905148031,,,,End Trial,"(0.0, 0.0)",0,0,1271.6,163.7,0.0,0.0
1733905148031,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1271.6,163.7,0.0,0.0
1733905149037,,,,Init Trial,"(0.0, 0.0)",0,0,1312.6,90.2,0.0,0.0
1733905149038,BlueFlowers,Appear,Distractor,,"(678.2, 245.9)",388,406,1312.6,90.2,651.9,133.4
1733905149747,BlueFlowers,Disappear,Distractor,,"(678.2, 245.9)",388,406,666.3,273.0,651.9,133.4
1733905150763,,,,End Trial,"(0.0, 0.0)",0,0,1027.2,202.8,0.0,0.0
1733905150763,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1027.2,202.8,0.0,0.0
1733905151763,,,,Init Trial,"(0.0, 0.0)",0,0,909.0,193.6,0.0,0.0
1733905151764,Branch,Appear,Distractor,,"(660.1, 179.4)",490,364,909.0,193.6,651.8,143.4
1733905152479,Branch,Disappear,Distractor,,"(660.1, 179.4)",490,364,666.6,207.4,651.8,143.4
1733905153496,,,,End Trial,"(0.0, 0.0)",0,0,1145.1,127.3,0.0,0.0
1733905153496,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1145.1,127.3,0.0,0.0
1733905154497,,,,Init Trial,"(0.0, 0.0)",0,0,1125.3,121.6,0.0,0.0
1733905154497,Branch,Appear,Distractor,,"(660.1, 179.4)",490,364,1125.3,121.6,651.8,143.4
1733905155213,Branch,Disappear,Distractor,,"(660.1, 179.4)",490,364,701.0,277.7,651.8,143.4
1733905156230,,,,End Trial,"(0.0, 0.0)",0,0,1189.6,148.1,0.0,0.0
1733905156230,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1189.6,148.1,0.0,0.0
1733905157231,,,,Init Trial,"(0.0, 0.0)",0,0,1181.9,155.3,0.0,0.0
1733905157232,BlueFlowers,Appear,Distractor,,"(1292.4, 244.7)",495,416,1181.9,155.3,1266.9,130.0
1733905157946,BlueFlowers,Disappear,Distractor,,"(1292.4, 244.7)",495,416,1222.5,266.8,1266.9,130.0
1733905158963,,,,End Trial,"(0.0, 0.0)",0,0,1219.7,262.9,0.0,0.0
1733905158963,Answer,Correct,Distractor not clicked,,"(0.0, 0.0)",0,0,1219.7,262.9,0.0,0.0
